type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20240212T003008.000Z,#22928G0C,3,#UR9JLYJJ2,0,2,Evol Royal Giant,Evol Skeletons,Electro Spirit,Phoenix,Fisherman,Fireball,Rage,Royal Ghost,Tower Princess,2,Evol Archers,Evol Bats,Bowler,Graveyard,Giant,Giant Snowball,Hunter,Arrows,Tower Princess
pathOfLegend,20240212T002250.000Z,#P0VYP9QUJ,1,#UR9JLYJJ2,0,2,Evol Royal Recruits,Evol Bats,Little Prince,Poison,Miner,Wall Breakers,Bomb Tower,The Log,Tower Princess,2,Evol Knight,Evol Bomber,Bowler,Minions,Fisherman,Giant,Lightning,Arrows,Tower Princess
pathOfLegend,20240211T145511.000Z,#8P020GGPG,1,#UR9JLYJJ2,0,2,Evol Archers,Evol Barbarians,Giant,Arrows,Night Witch,Electro Wizard,Balloon,Fireball,Tower Princess,2,Evol Knight,Evol Bomber,Bowler,Minions,Fisherman,Giant,Lightning,Arrows,Tower Princess
pathOfLegend,20240211T145101.000Z,#2PG0RU8Q0,1,#UR9JLYJJ2,0,2,Evol Bomber,Evol Royal Recruits,Fireball,Skeleton Dragons,Arrows,Little Prince,Goblin Giant,Fisherman,Tower Princess,2,Evol Knight,Evol Bomber,Bowler,Minions,Fisherman,Giant,Lightning,Arrows,Tower Princess
pathOfLegend,20240212T092054.000Z,#2Q2JL8GP,1,#URC2U0JCP,0,2,Evol Bats,Evol Bomber,Prince,Rage,Goblin Giant,Bowler,Little Prince,Arrows,Tower Princess,2,Evol Knight,Evol Archers,Barbarian Barrel,Bomb Tower,Graveyard,Poison,Tornado,Baby Dragon,Tower Princess
pathOfLegend,20240212T085702.000Z,#2UCRGRC0C,1,#URC2U0JCP,0,2,Evol Skeletons,Evol Bomber,Electro Giant,Goblins,Earthquake,Tornado,Cannon,Archer Queen,Tower Princess,2,Evol Knight,Evol Archers,Barbarian Barrel,Bomb Tower,Graveyard,Poison,Tornado,Baby Dragon,Tower Princess
pathOfLegend,20240212T085208.000Z,#29QQ0P8LV,1,#URC2U0JCP,0,2,Evol Bats,Evol Bomber,Miner,Skeleton Barrel,Goblin Gang,Inferno Dragon,Mega Knight,Zap,Tower Princess,2,Evol Knight,Evol Archers,Barbarian Barrel,Bomb Tower,Graveyard,Poison,Tornado,Baby Dragon,Tower Princess
pathOfLegend,20240212T083931.000Z,#URC2U0JCP,1,#C2RL0PYLV,0,2,Evol Knight,Evol Archers,Barbarian Barrel,Bomb Tower,Graveyard,Poison,Tornado,Baby Dragon,Tower Princess,2,Evol Skeletons,Evol Knight,Wall Breakers,Bomb Tower,Miner,Magic Archer,Tornado,The Log,Tower Princess
pathOfLegend,20240212T082637.000Z,#9Q9QR8UJC,1,#URC2U0JCP,0,2,Evol Knight,Evol Skeletons,Poison,Miner,Ice Spirit,Tesla,The Log,Little Prince,Tower Princess,2,Evol Knight,Evol Archers,Barbarian Barrel,Bomb Tower,Graveyard,Poison,Tornado,Baby Dragon,Tower Princess
pathOfLegend,20240212T081014.000Z,#URC2U0JCP,1,#P0R8R9L2,0,2,Evol Knight,Evol Archers,Barbarian Barrel,Bomb Tower,Graveyard,Poison,Tornado,Baby Dragon,Tower Princess,2,Evol Royal Giant,Evol Archers,Barbarian Barrel,Mother Witch,Fisherman,Fireball,Skeleton King,Tombstone,Cannoneer
pathOfLegend,20240212T080424.000Z,#URC2U0JCP,1,#2Q2U9LQY,0,2,Evol Knight,Evol Archers,Barbarian Barrel,Bomb Tower,Graveyard,Poison,Tornado,Baby Dragon,Tower Princess,2,Evol Skeletons,Evol Bats,Miner,The Log,Little Prince,Bomb Tower,Ice Spirit,Wall Breakers,Cannoneer
pathOfLegend,20240212T075403.000Z,#V9U9LQJ02,1,#URC2U0JCP,0,2,Evol Bomber,Evol Knight,Poison,Baby Dragon,Little Prince,Tombstone,Graveyard,Tornado,Tower Princess,2,Evol Knight,Evol Archers,Barbarian Barrel,Bomb Tower,Graveyard,Poison,Tornado,Baby Dragon,Tower Princess
pathOfLegend,20240212T074826.000Z,#URC2U0JCP,1,#2RLUVYYP,0,2,Evol Knight,Evol Archers,Barbarian Barrel,Bomb Tower,Graveyard,Poison,Tornado,Baby Dragon,Tower Princess,2,Evol Barbarians,Evol Royal Giant,Zap,Minion Horde,Sparky,Arrows,Hog Rider,Minions,Tower Princess
pathOfLegend,20240212T074038.000Z,#URC2U0JCP,1,#C2RL0PYLV,0,2,Evol Knight,Evol Archers,Barbarian Barrel,Bomb Tower,Graveyard,Poison,Tornado,Baby Dragon,Tower Princess,2,Evol Skeletons,Evol Knight,Wall Breakers,Bomb Tower,Miner,Magic Archer,Tornado,The Log,Cannoneer
pathOfLegend,20240210T112504.000Z,#P9P2GL8,1,#UU0PJ829,0,2,Evol Knight,Evol Skeletons,Poison,Little Prince,Tesla,Minions,The Log,Miner,Tower Princess,2,Evol Mortar,Evol Royal Recruits,Miner,Mother Witch,Minion Horde,Goblin Gang,Skeleton King,Arrows,Tower Princess
pathOfLegend,20240210T111903.000Z,#UU0PJ829,3,#88299RC9Y,0,2,Evol Mortar,Evol Royal Recruits,Miner,Mother Witch,Minion Horde,Goblin Gang,Skeleton King,Arrows,Tower Princess,2,Evol Skeletons,Evol Ice Spirit,Musketeer,Fireball,Hog Rider,Ice Golem,Cannon,The Log,Tower Princess
pathOfLegend,20240210T111704.000Z,#UU0PJ829,2,#8QUJ0V98G,1,2,Evol Mortar,Evol Royal Recruits,Miner,Mother Witch,Minion Horde,Goblin Gang,Skeleton King,Arrows,Tower Princess,2,Evol Skeletons,Evol Bomber,Goblin Drill,The Log,Bandit,Fire Spirit,Inferno Tower,Fireball,Tower Princess
pathOfLegend,20240210T111019.000Z,#UU0PJ829,1,#88JQV8YGP,0,2,Evol Mortar,Evol Royal Recruits,Miner,Mother Witch,Minion Horde,Goblin Gang,Skeleton King,Arrows,Tower Princess,2,Evol Bomber,Evol Skeletons,Royal Delivery,Goblin Drill,Poison,Bandit,Wall Breakers,Tesla,Cannoneer
pathOfLegend,20240210T110621.000Z,#L00V2GJ98,1,#UU0PJ829,0,2,Evol Barbarians,Evol Bats,Zap,Sparky,Bomber,Fireball,Giant,Minion Horde,Tower Princess,2,Evol Mortar,Evol Royal Recruits,Miner,Mother Witch,Minion Horde,Goblin Gang,Skeleton King,Arrows,Tower Princess
pathOfLegend,20240210T110059.000Z,#UU0PJ829,3,#2Q2U9LQY,0,2,Evol Mortar,Evol Royal Recruits,Miner,Mother Witch,Minion Horde,Goblin Gang,Skeleton King,Arrows,Tower Princess,2,Evol Archers,Evol Bats,Graveyard,Arrows,Bowler,Giant Snowball,Giant,Little Prince,Tower Princess
